Literals;Index;ApproxTime;ApproxTimeout;ApproxStatus;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
200;46;0,030132055282592773;0;75;0,021883249282836914;0;75;1,4064197540283203;0;75
150;46;0,020807981491088867;0;50;0,017521142959594727;0;51;0,7820994853973389;0;51
200;24;0,029527902603149414;0;116;0,020578384399414062;0;116;1,2217299938201904;0;116
50;94;0,008178949356079102;0;19;0,009326696395874023;0;19;0,06087088584899902;0;19
500;87;0,11112165451049805;0;232;0,05311417579650879;0;232;10,16194224357605;0;232
500;27;0,11556577682495117;0;229;0,04532980918884277;0;229;9,588077306747437;0;229
50;68;0,007901668548583984;0;25;0,009502410888671875;0;25;0,055275678634643555;0;25
200;28;0,029334068298339844;0;104;0,020854711532592773;0;104;1,344902753829956;0;104
50;67;0,007787466049194336;0;18;0,009366512298583984;0;18;0,058022260665893555;0;18
100;16;0,013194084167480469;0;47;0,01414632797241211;0;47;0,3386878967285156;0;47
200;40;0,028217315673828125;0;102;0,021596431732177734;0;102;1,3238096237182617;0;102
500;94;0,11274504661560059;0;279;0,04516196250915527;0;282;9,031795263290405;0;282
150;27;0,021305084228515625;0;76;0,017778635025024414;0;78;0,8131186962127686;0;78
100;28;0,012940168380737305;0;52;0,012521505355834961;0;52;0,25766658782958984;0;52
100;29;0,013213872909545898;0;37;0,012956380844116211;0;37;0,2972829341888428;0;37
500;13;0,11543107032775879;0;229;0,049340009689331055;0;229;9,593241214752197;0;229
100;65;0,013788938522338867;0;57;0,01309967041015625;0;57;0,25942206382751465;0;57
100;4;0,013812541961669922;0;57;0,013090372085571289;0;57;0,28310298919677734;0;57
50;8;0,008274555206298828;0;19;0,009016275405883789;0;19;0,07469367980957031;0;19
250;10;0,04303097724914551;0;127;0,02386188507080078;0;127;2,050682783126831;0;127
150;30;0,022357702255249023;0;72;0,01645636558532715;0;72;0,7033932209014893;0;72
100;98;0,013172388076782227;0;53;0,012665748596191406;0;53;0,27660560607910156;0;53
150;73;0,020563364028930664;0;48;0,01750040054321289;0;49;0,7892966270446777;0;49
250;47;0,03773164749145508;0;124;0,024957656860351562;0;124;2,3255865573883057;0;124
500;76;0,11613631248474121;0;258;0,04705381393432617;0;258;10,076803922653198;0;258
100;82;0,013839006423950195;0;42;0,013580799102783203;0;43;0,29477953910827637;0;43
1000;67;0,35071873664855957;0;514;0,10749983787536621;0;514;46,42637658119202;0;514
200;12;0,032067298889160156;0;96;0,022434473037719727;0;96;1,3583431243896484;0;96
250;93;0,04027962684631348;0;124;0,025154590606689453;0;124;2,1369986534118652;0;124
50;49;0,008146286010742188;0;23;0,009570837020874023;0;23;0,07086873054504395;0;23
150;69;0,02217698097229004;0;69;0,017623424530029297;0;69;0,838996410369873;0;69
250;38;0,03854107856750488;0;123;0,024998903274536133;0;123;2,222975254058838;0;123
200;96;0,029629945755004883;0;94;0,02170729637145996;0;96;1,3164334297180176;0;96
100;81;0,01395559310913086;0;51;0,013058900833129883;0;51;0,2677955627441406;0;51
150;88;0,019994497299194336;0;50;0,01712965965270996;0;50;0,8735930919647217;0;50
250;67;0,041372060775756836;0;102;0,025333642959594727;0;102;2,382197141647339;0;102
250;21;0,03840136528015137;0;113;0,02596449851989746;0;113;2,383423089981079;0;113
150;53;0,02122974395751953;0;76;0,01790761947631836;0;76;0,7175579071044922;0;76
50;54;0,007619142532348633;0;32;0,009005069732666016;0;32;0,05629706382751465;0;32
100;32;0,012558460235595703;0;44;0,013382196426391602;0;44;0,30729126930236816;0;44
50;65;0,007721662521362305;0;19;0,009038448333740234;0;19;0,06251192092895508;0;19
200;16;0,03130149841308594;0;82;0,021592140197753906;0;82;1,455993890762329;0;82
50;61;0,011589765548706055;0;20;0,008938789367675781;0;21;0,059346675872802734;0;21
150;2;0,022295236587524414;0;60;0,018014907836914062;0;61;0,8091816902160645;0;61
100;68;0,013355731964111328;0;46;0,013085603713989258;0;46;0,274186372756958;0;46
50;44;0,00802922248840332;0;23;0,009118080139160156;0;24;0,07189035415649414;0;24
1000;66;0,3622853755950928;0;483;0,10061097145080566;0;483;45,8998818397522;0;483
1000;16;0,3651316165924072;0;490;0,10094499588012695;0;490;44,37832450866699;0;490
150;17;0,02123880386352539;0;71;0,017982959747314453;0;71;0,7708632946014404;0;71
250;18;0,038510799407958984;0;135;0,024070024490356445;0;135;1,9950199127197266;0;135
150;9;0,020034074783325195;0;78;0,01717352867126465;0;78;0,7141451835632324;0;78
250;6;0,039890289306640625;0;115;0,02509140968322754;0;115;2,012920618057251;0;115
200;41;0,029329299926757812;0;98;0,02075791358947754;0;98;1,4755640029907227;0;98
150;39;0,020451784133911133;0;66;0,016721248626708984;0;66;0,655876874923706;0;66
50;98;0,00836944580078125;0;18;0,00896143913269043;0;18;0,0762929916381836;0;18
500;82;0,11439180374145508;0;246;0,053200483322143555;0;246;9,440797805786133;0;246
1000;40;0,3504326343536377;0;489;0,10982966423034668;0;489;45,925747871398926;0;489
150;72;0,020869731903076172;0;67;0,018140554428100586;0;67;0,7892446517944336;0;67
100;51;0,013716459274291992;0;47;0,012861251831054688;0;47;0,30025672912597656;0;47
500;55;0,1111457347869873;0;227;0,04794454574584961;0;227;10,09631061553955;0;227
100;1;0,014390945434570312;0;48;0,013444662094116211;0;48;0,3068051338195801;0;48
150;87;0,019320011138916016;0;91;0,015526533126831055;0;91;0,5914154052734375;0;91
200;43;0,030447006225585938;0;82;0,020995140075683594;0;82;1,335745096206665;0;82
500;8;0,11293363571166992;0;242;0,050023794174194336;0;242;10,534500122070312;0;242
100;52;0,013742446899414062;0;57;0,013494729995727539;0;57;0,27240443229675293;0;57
250;96;0,038904428482055664;0;102;0,0256502628326416;0;102;2,183345317840576;0;102
250;75;0,037885427474975586;0;140;0,023324012756347656;0;141;1,786515712738037;0;141
100;54;0,013879537582397461;0;46;0,013263225555419922;0;46;0,32891201972961426;0;46
200;71;0,029266834259033203;0;70;0,02185678482055664;0;70;1,5043573379516602;0;70
1000;1;0,35356783866882324;0;484;0,1116783618927002;0;484;47,5774302482605;0;484
50;29;0,008111953735351562;0;30;0,009443044662475586;0;30;0,05085396766662598;0;30
1000;56;0,3661365509033203;0;455;0,1087954044342041;0;455;49,620067834854126;0;455
1000;37;0,38533473014831543;0;458;0,11031246185302734;0;458;48,011441707611084;0;458
150;79;0,02184891700744629;0;56;0,0181121826171875;0;62;0,8004651069641113;0;62
150;89;0,020487308502197266;0;76;0,016784191131591797;0;77;0,7602822780609131;0;77
250;23;0,040308475494384766;0;114;0,02497696876525879;0;114;2,1371424198150635;0;114
200;53;0,029758691787719727;0;121;0,0198824405670166;0;121;1,1664841175079346;0;121
500;49;0,11571311950683594;0;223;0,04486656188964844;0;223;9,680092096328735;0;223
100;79;0,014287948608398438;0;42;0,013649940490722656;0;42;0,3448202610015869;0;42
500;37;0,1123039722442627;0;228;0,049983978271484375;0;228;10,467635154724121;0;228
50;27;0,008402824401855469;0;24;0,009402036666870117;0;25;0,06450915336608887;0;25
150;65;0,021170616149902344;0;74;0,01736903190612793;0;75;0,7676265239715576;0;75
100;53;0,014174222946166992;0;54;0,012789487838745117;0;54;0,27693629264831543;0;54
250;86;0,03816938400268555;0;126;0,024967670440673828;0;126;2,0116405487060547;0;126
1000;58;0,3552992343902588;0;479;0,1055295467376709;0;479;43,916274070739746;0;479
1000;38;0,376950740814209;0;484;0,09910297393798828;0;485;45,76296591758728;0;485
150;19;0,020041704177856445;0;71;0,01719951629638672;0;71;0,7291233539581299;0;71
1000;50;0,3634982109069824;0;494;0,10713720321655273;0;494;45,0799834728241;0;494
500;70;0,12003087997436523;0;248;0,04972982406616211;0;249;9,218528985977173;0;249
200;86;0,02869415283203125;0;107;0,02151799201965332;0;107;1,2131805419921875;0;107
50;90;0,00907444953918457;0;19;0,009509563446044922;0;19;0,07617831230163574;0;19
200;50;0,030011653900146484;0;79;0,021106719970703125;0;81;1,2446718215942383;0;81
50;36;0,007835865020751953;0;19;0,009526968002319336;0;19;0,06942510604858398;0;19
50;53;0,007639408111572266;0;21;0,009630203247070312;0;22;0,06225109100341797;0;22
200;69;0,029217243194580078;0;82;0,026361942291259766;0;82;1,3839056491851807;0;82
100;61;0,013964414596557617;0;37;0,01339578628540039;0;37;0,29727697372436523;0;37
150;34;0,02063131332397461;0;68;0,017562389373779297;0;68;0,8143293857574463;0;68
200;36;0,029844999313354492;0;100;0,023758411407470703;0;100;1,4415371417999268;0;100
